RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
79791,20231101,F,60대,경기도,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,2,3,40.00000,0.00000,0.00000,60.00000,0.00000,종교활동,가족-친지 만남,걷기-속보-조깅 직접 하기,없음,없음
85845,20231101,F,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,4,4,35.00000,5.00000,10.00000,50.00000,0.00000,영상 컨텐츠 시청,종교활동,쇼핑,가족-친지 만남,친구-이성친구 만남
172192,20231101,M,20대,경상남도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,2,2,30.00000,30.00000,0.00000,40.00000,0.00000,국내 프로스포츠 현장 관람,국내 프로스포츠 영상 시청,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,친구-이성친구 만남
220170,20231101,M,20대,서울특별시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,3,5,10.00000,50.00000,20.00000,20.00000,0.00000,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,만화책 보기,맛집-카페 탐방,산책-걷기
228806,20231101,M,20대,경상남도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,8,90.00000,0.00000,0.00000,10.00000,0.00000,게임,없음,없음,없음,없음
275115,20231101,M,20대,경기도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,10,80.00000,10.00000,0.00000,10.00000,0.00000,게임,영상 컨텐츠 시청,해외 프로스포츠 영상 시청,e스포츠 영상 시청,영화관 관람
283351,20231101,M,20대,경기도,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해,3,8,80.00000,10.00000,5.00000,5.00000,0.00000,게임,만화책 보기,헬스-보디빌딩 직접 하기,독서,음악-라디오 감상
317993,20231101,F,20대,경기도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,3,8,30.00000,30.00000,30.00000,10.00000,0.00000,음악-라디오 감상,게임,기타 스포츠-운동 직접하기,보드게임-퍼즐-바둑-장기-체스 등,영화관 관람
337352,20231101,M,20대,대구광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,1,8,40.00000,30.00000,20.00000,10.00000,0.00000,산책-걷기,음악-라디오 감상,수다-잡담하기,독서,기타 스포츠-운동 직접하기
342406,20231101,F,60대,경기도,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해,2,2,0.00000,0.00000,50.00000,50.00000,0.00000,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
345537,20231101,M,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,1,2,30.00000,20.00000,50.00000,0.00000,0.00000,독서,국내 여행,걷기-속보-조깅 직접 하기,맛집-카페 탐방,영상 컨텐츠 제작
369607,20231101,F,60대,경기도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,4,3,0.00000,40.00000,60.00000,0.00000,0.00000,음악 직접 활동 및 수강하기,산책-걷기,문학 직접 활동 및 수강하기,SNS -인터넷 커뮤니티 활동,축제 참가
379767,20231101,M,20대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,4,12,40.00000,20.00000,20.00000,20.00000,0.00000,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,쇼핑,구기스포츠 직접 하기,산책-걷기
402004,20231101,M,20대,전라북도,300만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,12,12,85.00000,5.00000,0.00000,10.00000,0.00000,영상 컨텐츠 시청,음악-라디오 감상,친구-이성친구 만남,게임,수다-잡담하기
402770,20231101,M,30대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,1,3,80.00000,0.00000,0.00000,20.00000,0.00000,국내 여행,없음,없음,없음,없음
423696,20231101,M,20대,인천광역시,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,5,30.00000,50.00000,10.00000,10.00000,0.00000,수다-잡담하기,없음,없음,없음,없음
425846,20231101,M,20대,인천광역시,500이상700만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,4,7,40.00000,20.00000,20.00000,20.00000,0.00000,영상 컨텐츠 시청,게임,친구-이성친구 만남,어학-기술-자격증 취득,영화관 관람
426095,20231101,M,20대,광주광역시,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해,2,5,75.00000,10.00000,10.00000,5.00000,0.00000,국내 프로스포츠 현장 관람,걷기-속보-조깅 직접 하기,국내 프로스포츠 영상 시청,e스포츠 영상 시청,국내 여행
427161,20231101,M,20대,광주광역시,300만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,5,5,30.00000,30.00000,0.00000,40.00000,0.00000,기타 자기계발-자기관리,헬스-보디빌딩 직접 하기,없음,없음,없음
427223,20231101,M,20대,경상남도,300만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,7,8,32.00000,22.00000,11.00000,35.00000,0.00000,골프 직접 하기,없음,없음,없음,없음
431746,20231101,M,20대,서울특별시,500이상700만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,5,8,100.00000,0.00000,0.00000,0.00000,0.00000,e스포츠 영상 시청,격투 스포츠 영상 시청,영상 컨텐츠 시청,게임,없음
432979,20231101,M,20대,경기도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해,4,6,25.00000,25.00000,25.00000,25.00000,0.00000,어학-기술-자격증 취득,국내 여행,온천-사우나-찜질방,춤-무용 직접 활동 및 수강하기,SNS -인터넷 커뮤니티 활동
442716,20231101,M,20대,대전광역시,300이상500만원 미만,자기 계발을 위해,대인 관계-교제를 위해,1,2,20.00000,30.00000,20.00000,30.00000,0.00000,국내 프로스포츠 영상 시청,없음,없음,없음,없음
447265,20231101,M,20대,부산광역시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해,8,12,20.00000,30.00000,20.00000,30.00000,0.00000,영화관 관람,산책-걷기,낚시,친구-이성친구 만남,온천-사우나-찜질방
447482,20231101,M,20대,대전광역시,300만원 미만,건강 관리를 위해,대인 관계-교제를 위해,3,3,10.00000,10.00000,10.00000,60.00000,10.00000,낮잠자기,없음,없음,없음,없음
448644,20231101,F,60대,경기도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해,5,5,30.00000,30.00000,20.00000,20.00000,0.00000,산책-걷기,맛집-카페 탐방,가족-친지 만남,골프 직접 하기,미용
449445,20231101,M,20대,경상남도,300만원 미만,자기 계발을 위해,건강 관리를 위해,3,6,25.00000,25.00000,15.00000,25.00000,10.00000,e스포츠 현장 관람,없음,없음,없음,없음
449641,20231101,M,20대,인천광역시,300이상500만원 미만,대인 관계-교제를 위해,스트레스 해소를 위해,5,4,20.00000,30.00000,10.00000,40.00000,0.00000,인테리어,연극-뮤지컬 관람,영상 컨텐츠 시청,없음,없음
451823,20231101,M,20대,인천광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,6,6,50.00000,40.00000,5.00000,5.00000,0.00000,격투 스포츠 현장 관람,음악-라디오 감상,음주-유흥,없음,없음
451958,20231101,M,20대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,4,5,30.00000,20.00000,30.00000,20.00000,0.00000,사진 직접 활동 및 수강하기,문학 행사 관람,만화책 보기,없음,없음
452029,20231101,M,20대,광주광역시,무응답,건강 관리를 위해,스트레스 해소를 위해,2,5,25.00000,10.00000,0.00000,65.00000,0.00000,음악-라디오 감상,없음,없음,없음,없음
454392,20231101,F,20대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,7,20.00000,70.00000,10.00000,0.00000,0.00000,영화관 관람,음악-라디오 감상,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,쇼핑
457128,20231101,M,20대,경상남도,300이상500만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,5,14,60.00000,25.00000,10.00000,5.00000,0.00000,게임,음악-라디오 감상,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,e스포츠 영상 시청
457696,20231101,F,20대,경기도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,4,10,18.00000,80.00000,1.00000,1.00000,0.00000,맛집-카페 탐방,영상 컨텐츠 시청,음악 공연 관람,사진 촬영,춤-무용 직접 활동 및 수강하기
458270,20231101,M,20대,인천광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,6,1,50.00000,40.00000,9.00000,1.00000,0.00000,수집,영상 컨텐츠 시청,보드게임-퍼즐-바둑-장기-체스 등,게임,영상 컨텐츠 제작
458733,20231101,M,20대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해,1,1,30.00000,0.00000,0.00000,0.00000,70.00000,헬스-보디빌딩 직접 하기,어학-기술-자격증 취득,만화책 보기,게임,없음
459645,20231101,M,20대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,2,6,10.00000,20.00000,20.00000,50.00000,0.00000,영상 컨텐츠 제작,친구-이성친구 만남,가족-친지 만남,종교활동,국내 프로스포츠 현장 관람
460240,20231101,M,20대,서울특별시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해,7,7,100.00000,0.00000,0.00000,0.00000,0.00000,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,게임,없음,없음
464090,20231101,F,20대,경기도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,15,80.00000,0.00000,2.00000,18.00000,0.00000,낮잠자기,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,독서,산책-걷기
465215,20231101,M,20대,충청북도,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해,4,6,20.00000,10.00000,20.00000,10.00000,40.00000,계모임-동창회-사교모임,없음,없음,없음,없음
466596,20231101,M,20대,대전광역시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,1,2,100.00000,0.00000,0.00000,0.00000,0.00000,걷기-속보-조깅 직접 하기,갬블,없음,없음,없음
468130,20231101,M,20대,강원도,300만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해,3,7,20.00000,30.00000,10.00000,40.00000,0.00000,헬스-보디빌딩 직접 하기,기타 자기계발-자기관리,어학-기술-자격증 취득,없음,없음
468797,20231101,M,20대,경상남도,300만원 미만,스트레스 해소를 위해,건강 관리를 위해,3,3,50.00000,40.00000,0.00000,10.00000,0.00000,종교활동,없음,없음,없음,없음
469068,20231101,M,20대,경상남도,300만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,4,6,50.00000,20.00000,5.00000,25.00000,0.00000,게임,없음,없음,없음,없음
469229,20231101,M,20대,서울특별시,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해,15,15,50.00000,30.00000,10.00000,10.00000,0.00000,게임,영상 컨텐츠 시청,음악 직접 활동 및 수강하기,음악-라디오 감상,SNS -인터넷 커뮤니티 활동
470843,20231101,M,20대,대구광역시,300만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,3,14,80.00000,10.00000,10.00000,0.00000,0.00000,음악-라디오 감상,낮잠자기,쇼핑,게임,격투 스포츠 영상 시청
471043,20231101,M,20대,부산광역시,300만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,1,5,50.00000,20.00000,0.00000,30.00000,0.00000,e스포츠 현장 관람,없음,없음,없음,없음
471084,20231101,M,20대,대구광역시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,5,8,40.00000,10.00000,10.00000,40.00000,0.00000,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남,게임,영상 컨텐츠 시청,국내 프로스포츠 영상 시청
53322256,20231101,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,없음,5,10,60.00000,20.00000,10.00000,10.00000,0.00000,해외여행,연극-뮤지컬 관람,없음,없음,없음
53322315,20231101,F,20대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,3,10,60.00000,30.00000,0.00000,10.00000,0.00000,영상 컨텐츠 시청,게임,친구-이성친구 만남,수다-잡담하기,음악-라디오 감상
53322497,20231101,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,2,10,5.00000,50.00000,15.00000,30.00000,0.00000,걷기-속보-조깅 직접 하기,등산 직접 하기,수다-잡담하기,신문-잡지보기,드라이브
53322589,20231101,F,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해,2,6,10.00000,30.00000,30.00000,30.00000,0.00000,산책-걷기,미술 직접 활동 및 수강하기,미술관-전시관 관람,헬스-보디빌딩 직접 하기,사회봉사활동
53322629,20231101,F,60대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,1,2,30.00000,0.00000,30.00000,30.00000,10.00000,종교활동,국내 여행,계모임-동창회-사교모임,가족-친지 만남,미술 직접 활동 및 수강하기
53322728,20231101,M,40대,서울특별시,700만원 이상,건강 관리를 위해,없음,1,8,10.00000,90.00000,0.00000,0.00000,0.00000,국내 여행,수영 직접 하기,없음,없음,없음
53323072,20231101,M,20대,경기도,무응답,자기 계발을 위해,마음의 안정-휴식을 위해,4,12,30.00000,10.00000,30.00000,30.00000,0.00000,영상 컨텐츠 시청,친구-이성친구 만남,헬스-보디빌딩 직접 하기,어학-기술-자격증 취득,e스포츠 영상 시청
53323090,20231101,F,60대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,7,7,10.00000,60.00000,5.00000,25.00000,0.00000,등산 직접 하기,댄스스포츠 직접 하기,국내 여행,친구-이성친구 만남,자전거-싸이클-산악자전거 직접 타기
