RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
351467,20240228,M,20대,전라남도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,2,4,30.00000,5.00000,0.00000,0.00000,65.00000,해외 프로스포츠 영상 시청,없음,없음,없음,없음
424269,20240228,M,20대,전라남도,300만원 미만,스트레스 해소를 위해,없음,8,0,25.00000,25.00000,25.00000,25.00000,0.00000,인테리어,없음,없음,없음,없음
433008,20240228,M,20대,경기도,300만원 미만,자기 계발을 위해,없음,18,18,80.00000,0.00000,10.00000,10.00000,0.00000,영상 컨텐츠 시청,없음,없음,없음,없음
452011,20240228,M,20대,인천광역시,700만원 이상,대인 관계-교제를 위해,자기만족-즐거움을 위해,5,14,60.00000,0.00000,0.00000,40.00000,0.00000,게임,SNS -인터넷 커뮤니티 활동,친구-이성친구 만남,수다-잡담하기,맛집-카페 탐방
459747,20240228,M,20대,대구광역시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,4,16,20.00000,5.00000,10.00000,65.00000,0.00000,수다-잡담하기,게임,쇼핑,음주-유흥,영상 컨텐츠 시청
460805,20240228,M,20대,경상북도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,3,16,20.00000,10.00000,0.00000,70.00000,0.00000,낮잠자기,SNS -인터넷 커뮤니티 활동,영화관 관람,쇼핑,사진 촬영
464599,20240228,M,20대,인천광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,5,5,50.00000,15.00000,0.00000,35.00000,0.00000,게임,낚시,음주-유흥,해외 프로스포츠 영상 시청,없음
53322231,20240228,M,20대,서울특별시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해,3,5,70.00000,0.00000,0.00000,30.00000,0.00000,낮잠자기,수다-잡담하기,영상 컨텐츠 시청,친구-이성친구 만남,수집
53323132,20240228,F,50대,경기도,300만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,1,3,50.00000,0.00000,0.00000,50.00000,0.00000,수다-잡담하기,맛집-카페 탐방,친구-이성친구 만남,없음,없음
53323191,20240228,F,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,3,10,70.00000,0.00000,5.00000,15.00000,10.00000,맛집-카페 탐방,산책-걷기,가족-친지 만남,수다-잡담하기,친구-이성친구 만남
