RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53322274,20230712,F,50대,인천광역시,500이상700만원 미만,자기 계발을 위해,없음,3,12,20,10,30,40,0,독서,없음,없음,없음,없음
53322366,20230712,F,60대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,2,3,30,10,30,20,10,기타 관광-여행,없음,없음,없음,없음
53322591,20230712,F,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해,1,2,25,30,25,20,0,종교활동,국내 여행,산책-걷기,가족-친지 만남,온천-사우나-찜질방
53322733,20230712,M,30대,서울특별시,300만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해,3,5,80,0,20,0,0,게임,산책-걷기,낮잠자기,독서,없음
53322893,20230712,F,40대,서울특별시,300만원 미만,자기 계발을 위해,기타,3,6,20,0,40,40,0,음악-라디오 감상,수영 직접 하기,없음,없음,없음
53323421,20230712,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,5,6,40,40,20,0,0,어학-기술-자격증 취득,독서,없음,없음,없음
53323435,20230712,F,40대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,3,11,10,90,0,0,0,걷기-속보-조깅 직접 하기,산책-걷기,가족-친지 만남,영상 컨텐츠 시청,등산 직접 하기
53323661,20230712,F,60대,서울특별시,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,3,4,20,30,20,20,10,골프 직접 하기,종교활동,계모임-동창회-사교모임,걷기-속보-조깅 직접 하기,사회봉사활동
53323723,20230712,M,60대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,4,10,50,20,0,30,0,국내 프로스포츠 현장 관람,없음,없음,없음,없음
53323796,20230712,F,50대,서울특별시,무응답,스트레스 해소를 위해,대인 관계-교제를 위해,4,3,60,0,10,30,0,걷기-속보-조깅 직접 하기,영상 컨텐츠 시청,없음,없음,없음
