RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
197794,20240403,M,20대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,4,12,50.00000,30.00000,0.00000,20.00000,0.00000,영상 컨텐츠 시청,낮잠자기,산책-걷기,맛집-카페 탐방,친구-이성친구 만남
349700,20240403,M,20대,전라남도,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,1,60.00000,0.00000,40.00000,0.00000,0.00000,친구-이성친구 만남,없음,없음,없음,없음
401583,20240403,M,20대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,3,5,50.00000,5.00000,5.00000,40.00000,0.00000,가족-친지 만남,구기스포츠 직접 하기,음악-라디오 감상,없음,없음
456298,20240403,M,20대,대구광역시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,4,8,50.00000,20.00000,0.00000,10.00000,20.00000,음악-라디오 감상,볼링_ 당구-포켓볼 직접 하기,수다-잡담하기,친구-이성친구 만남,음주-유흥
456324,20240403,M,20대,경기도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,5,5,20.00000,20.00000,20.00000,20.00000,20.00000,기타 스포츠-운동 직접하기,미술 직접 활동 및 수강하기,없음,없음,없음
459169,20240403,M,20대,대전광역시,500이상700만원 미만,자기 계발을 위해,스트레스 해소를 위해,6,15,20.00000,10.00000,40.00000,30.00000,0.00000,독서,어학-기술-자격증 취득,라켓스포츠 직접 하기,무도-격투기 직접 하기,게임
462622,20240403,M,20대,경기도,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해,3,10,20.00000,60.00000,10.00000,10.00000,0.00000,미술관-전시관 관람,없음,없음,없음,없음
470417,20240403,M,20대,강원도,무응답,대인 관계-교제를 위해,건강 관리를 위해,5,7,30.00000,10.00000,20.00000,40.00000,0.00000,문학 직접 활동 및 수강하기,없음,없음,없음,없음
53322264,20240403,F,50대,서울특별시,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,1,2,30.00000,0.00000,0.00000,70.00000,0.00000,반려동물 돌보기,걷기-속보-조깅 직접 하기,수다-잡담하기,맛집-카페 탐방,산책-걷기
53322333,20240403,F,30대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,5,2,30.00000,70.00000,0.00000,0.00000,0.00000,헬스-보디빌딩 직접 하기,없음,없음,없음,없음
