RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
76639,20240508,F,60대,경기도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해,6,10,10.00000,30.00000,10.00000,50.00000,0.00000,헬스-보디빌딩 직접 하기,쇼핑,게임,산책-걷기,SNS -인터넷 커뮤니티 활동
133018,20240508,F,40대,전라남도,300이상500만원 미만,자기 계발을 위해,자기만족-즐거움을 위해,1,4,60.00000,10.00000,10.00000,20.00000,0.00000,반려동물 돌보기,온천-사우나-찜질방,없음,없음,없음
143935,20240508,F,40대,전라남도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,4,2,30.00000,40.00000,30.00000,0.00000,0.00000,반려동물 돌보기,SNS -인터넷 커뮤니티 활동,생활공예-원예,산책-걷기,수다-잡담하기
158119,20240508,F,50대,전라남도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,3,4,50.00000,0.00000,0.00000,20.00000,30.00000,등산 직접 하기,가족-친지 만남,계모임-동창회-사교모임,독서,국내 여행
195630,20240508,M,30대,강원도,500이상700만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,4,14,10.00000,70.00000,10.00000,10.00000,0.00000,연극-뮤지컬 관람,수다-잡담하기,SNS -인터넷 커뮤니티 활동,가족-친지 만남,게임
269005,20240508,M,20대,부산광역시,700만원 이상,건강 관리를 위해,스트레스 해소를 위해,5,5,10.00000,60.00000,0.00000,30.00000,0.00000,헬스-보디빌딩 직접 하기,기타 자기계발-자기관리,친구-이성친구 만남,게임,맛집-카페 탐방
352352,20240508,F,60대,전라남도,300만원 미만,자기 계발을 위해,건강 관리를 위해,4,5,40.00000,30.00000,20.00000,10.00000,0.00000,사회봉사활동,산책-걷기,캠핑-차박,문학 직접 활동 및 수강하기,종교활동
360492,20240508,M,20대,대구광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,2,6,70.00000,10.00000,10.00000,10.00000,0.00000,게임,만화책 보기,e스포츠 영상 시청,친구-이성친구 만남,영상 컨텐츠 시청
360774,20240508,M,40대,전라남도,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,2,5,50.00000,30.00000,10.00000,10.00000,0.00000,골프 직접 하기,영화관 관람,산책-걷기,낮잠자기,없음
365673,20240508,M,20대,제주특별자치도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,3,12,70.00000,10.00000,18.00000,2.00000,0.00000,영상 컨텐츠 시청,음악-라디오 감상,낮잠자기,게임,없음
