RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
337589,20240410,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,4,10,50.00000,20.00000,30.00000,0.00000,0.00000,해외여행,게임,영화관 관람,없음,없음
354894,20240410,M,20대,세종특별자치시,무응답,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,8,70.00000,0.00000,0.00000,30.00000,0.00000,국내 프로스포츠 영상 시청,없음,없음,없음,없음
368738,20240410,M,20대,서울특별시,500이상700만원 미만,자기 계발을 위해,스트레스 해소를 위해,1,2,20.00000,30.00000,30.00000,20.00000,0.00000,어학-기술-자격증 취득,자전거-싸이클-산악자전거 직접 타기,국내 여행,등산 직접 하기,없음
370130,20240410,M,20대,경기도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,3,3,20.00000,40.00000,0.00000,40.00000,0.00000,국내 프로스포츠 현장 관람,없음,없음,없음,없음
393517,20240410,M,20대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,6,10.00000,40.00000,10.00000,40.00000,0.00000,무도-격투기 직접 하기,등산 직접 하기,종교활동,영화관 관람,친구-이성친구 만남
402095,20240410,M,20대,광주광역시,300만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,8,16,100.00000,0.00000,0.00000,0.00000,0.00000,게임,e스포츠 영상 시청,걷기-속보-조깅 직접 하기,없음,없음
411040,20240410,M,20대,경기도,300이상500만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해,10,12,80.00000,20.00000,0.00000,0.00000,0.00000,영상 컨텐츠 시청,낮잠자기,헬스-보디빌딩 직접 하기,없음,없음
429782,20240410,M,20대,강원도,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해,10,16,80.00000,0.00000,20.00000,0.00000,0.00000,테마파크-시설 방문,없음,없음,없음,없음
436102,20240410,M,20대,경기도,300이상500만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해,1,3,30.00000,0.00000,0.00000,70.00000,0.00000,낮잠자기,수다-잡담하기,친구-이성친구 만남,SNS -인터넷 커뮤니티 활동,없음
442434,20240410,M,20대,서울특별시,300만원 미만,스트레스 해소를 위해,없음,5,6,25.00000,25.00000,25.00000,25.00000,0.00000,요리-베이킹,없음,없음,없음,없음
445057,20240410,M,20대,충청남도,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,5,60.00000,10.00000,20.00000,10.00000,0.00000,게임,영상 컨텐츠 시청,산책-걷기,걷기-속보-조깅 직접 하기,없음
452064,20240410,M,20대,경기도,500이상700만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해,3,5,50.00000,20.00000,10.00000,20.00000,0.00000,음악-라디오 감상,수다-잡담하기,국내 프로스포츠 영상 시청,만화책 보기,요리-베이킹
