RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53322292,20230531,F,40대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,4,7,40,10,10,40,0,종교활동,영화관 관람,산책-걷기,만화책 보기,영상 컨텐츠 시청
53322435,20230531,M,60대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,없음,2,2,50,10,20,20,0,걷기-속보-조깅 직접 하기,음주-유흥,사진 촬영,국내 프로스포츠 영상 시청,영상 컨텐츠 시청
53322452,20230531,F,50대,서울특별시,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,3,3,10,40,40,10,0,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,독서,음악 공연 관람,음악-라디오 감상
53322646,20230531,F,60대,경기도,700만원 이상,건강 관리를 위해,자기 계발을 위해,8,8,10,20,20,30,20,종교활동,미술 직접 활동 및 수강하기,낮잠자기,국내 여행,영화관 관람
53322685,20230531,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,1,5,100,0,0,0,0,산책-걷기,미술관-전시관 관람,소풍-피크닉,없음,없음
53322770,20230531,F,30대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,3,90,0,0,10,0,수다-잡담하기,낮잠자기,소풍-피크닉,게임,기타 취미-오락-휴식
53322903,20230531,F,60대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,1,3,20,30,0,50,0,미술 직접 활동 및 수강하기,없음,없음,없음,없음
53322905,20230531,M,50대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,1,1,30,0,50,20,0,친구-이성친구 만남,없음,없음,없음,없음
53323309,20230531,M,30대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,8,30,20,10,40,0,걷기-속보-조깅 직접 하기,등산 직접 하기,가족-친지 만남,친구-이성친구 만남,음주-유흥
53323400,20230531,M,50대,서울특별시,300만원 미만,자기 계발을 위해,건강 관리를 위해,5,12,30,50,20,0,0,걷기-속보-조깅 직접 하기,산책-걷기,쇼핑,음주-유흥,영상 컨텐츠 시청
