RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53322308,20230510,M,50대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,2,3,50,20,30,0,0,국내 프로스포츠 영상 시청,해외 프로스포츠 영상 시청,온천-사우나-찜질방,없음,없음
53322634,20230510,F,60대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해,1,1,20,0,30,50,0,독서,없음,없음,없음,없음
53322653,20230510,F,60대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,3,5,50,0,0,50,0,영상 컨텐츠 시청,없음,없음,없음,없음
53322684,20230510,F,60대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,10,10,20,30,20,10,20,요가-필라테스 직접 하기,사회봉사활동,수영 직접 하기,없음,없음
53322741,20230510,F,40대,서울특별시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,2,5,15,20,45,20,0,음악-라디오 감상,독서,쇼핑,줄넘기-맨손체조-스트레칭 직접 하기,영상 컨텐츠 시청
53322769,20230510,F,20대,서울특별시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,10,80,10,0,10,0,낮잠자기,영상 컨텐츠 시청,만화책 보기,게임,수다-잡담하기
53322862,20230510,F,30대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,1,7,50,20,10,10,10,가족-친지 만남,친구-이성친구 만남,쇼핑,e스포츠 영상 시청,국내 여행
53322977,20230510,F,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해,5,3,40,20,10,30,0,사회봉사활동,걷기-속보-조깅 직접 하기,등산 직접 하기,종교활동,자전거-싸이클-산악자전거 직접 타기
53322999,20230510,F,50대,서울특별시,300만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,2,4,20,40,30,10,0,계모임-동창회-사교모임,라켓스포츠 직접 하기,자전거-싸이클-산악자전거 직접 타기,없음,없음
53323106,20230510,F,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해,6,4,0,80,20,0,0,걷기-속보-조깅 직접 하기,음악 공연 관람,종교활동,라켓스포츠 직접 하기,댄스스포츠 직접 하기
53323165,20230510,F,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,5,5,50,10,10,10,20,SNS -인터넷 커뮤니티 활동,없음,없음,없음,없음
53323273,20230510,M,20대,서울특별시,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,3,10,70,0,0,30,0,친구-이성친구 만남,국내 프로스포츠 영상 시청,수다-잡담하기,산책-걷기,맛집-카페 탐방
53323365,20230510,F,20대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,5,8,80,5,10,5,0,수다-잡담하기,캠핑-차박,영상 컨텐츠 시청,영상 컨텐츠 제작,독서
53323428,20230510,M,50대,서울특별시,300만원 미만,남는 시간을 보내기 위해,없음,2,2,20,20,20,40,0,문학 행사 관람,없음,없음,없음,없음
