RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
169292,20240306,M,20대,경기도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,2,12,50.00000,20.00000,10.00000,20.00000,0.00000,낮잠자기,영상 컨텐츠 시청,국내 여행,게임,친구-이성친구 만남
268498,20240306,M,20대,서울특별시,300만원 미만,스트레스 해소를 위해,자기 계발을 위해,0,3,20.00000,30.00000,20.00000,30.00000,0.00000,게임,없음,없음,없음,없음
348257,20240306,M,20대,강원도,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,2,12,80.00000,10.00000,0.00000,10.00000,0.00000,게임,해외 프로스포츠 영상 시청,없음,없음,없음
349724,20240306,M,20대,부산광역시,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해,2,12,50.00000,0.00000,50.00000,0.00000,0.00000,게임,없음,없음,없음,없음
367394,20240306,M,20대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,2,2,0.00000,30.00000,20.00000,50.00000,0.00000,친구-이성친구 만남,무도-격투기 직접 하기,영상 컨텐츠 시청,없음,없음
368919,20240306,M,20대,대전광역시,300만원 미만,스트레스 해소를 위해,자기 계발을 위해,6,18,80.00000,0.00000,20.00000,0.00000,0.00000,게임,쇼핑,독서,없음,없음
381651,20240306,M,20대,서울특별시,300만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,3,10,100.00000,0.00000,0.00000,0.00000,0.00000,국내 프로스포츠 영상 시청,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,만화책 보기,없음
422109,20240306,M,20대,울산광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,4,10,60.00000,10.00000,10.00000,10.00000,10.00000,게임,해외 프로스포츠 영상 시청,드라이브,없음,없음
422135,20240306,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,1,3,30.00000,20.00000,30.00000,20.00000,0.00000,영화관 관람,없음,없음,없음,없음
422136,20240306,M,20대,광주광역시,300이상500만원 미만,자기 계발을 위해,남는 시간을 보내기 위해,3,8,50.00000,30.00000,10.00000,10.00000,0.00000,음악 공연 관람,수집,없음,없음,없음
425208,20240306,M,20대,경기도,300만원 미만,스트레스 해소를 위해,자기 계발을 위해,1,6,30.00000,20.00000,30.00000,20.00000,0.00000,해외여행,테마파크-시설 방문,어학-기술-자격증 취득,SNS -인터넷 커뮤니티 활동,요리-베이킹
426782,20240306,M,20대,서울특별시,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,5,40.00000,30.00000,10.00000,20.00000,0.00000,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,게임,종교활동,음악 직접 활동 및 수강하기
431198,20240306,M,20대,울산광역시,300만원 미만,스트레스 해소를 위해,건강 관리를 위해,2,2,40.00000,20.00000,10.00000,30.00000,0.00000,헬스-보디빌딩 직접 하기,없음,없음,없음,없음
444683,20240306,M,20대,인천광역시,300만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,5,8,30.00000,10.00000,0.00000,60.00000,0.00000,수다-잡담하기,만화책 보기,친구-이성친구 만남,가족-친지 만남,게임
444902,20240306,M,20대,전라남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,4,4,30.00000,35.00000,10.00000,25.00000,0.00000,음악-라디오 감상,독서,친구-이성친구 만남,종교활동,무도-격투기 직접 하기
446070,20240306,M,20대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기 계발을 위해,4,10,80.00000,0.00000,5.00000,15.00000,0.00000,게임,보드게임-퍼즐-바둑-장기-체스 등,영상 컨텐츠 시청,없음,없음
449813,20240306,M,20대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,3,12,30.00000,30.00000,30.00000,10.00000,0.00000,친구-이성친구 만남,드라이브,국내 여행,없음,없음
452029,20240306,M,20대,광주광역시,무응답,스트레스 해소를 위해,남는 시간을 보내기 위해,2,3,50.00000,50.00000,0.00000,0.00000,0.00000,테마파크-시설 방문,없음,없음,없음,없음
453698,20240306,M,20대,전라북도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,7,0.00000,60.00000,0.00000,40.00000,0.00000,구기스포츠 직접 하기,없음,없음,없음,없음
454412,20240306,M,20대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,3,20.00000,20.00000,20.00000,20.00000,20.00000,격투 스포츠 현장 관람,문학 행사 관람,없음,없음,없음
458292,20240306,M,20대,서울특별시,300만원 미만,대인 관계-교제를 위해,남는 시간을 보내기 위해,8,8,70.00000,10.00000,0.00000,20.00000,0.00000,만화책 보기,SNS -인터넷 커뮤니티 활동,없음,없음,없음
460896,20240306,M,20대,대구광역시,700만원 이상,스트레스 해소를 위해,마음의 안정-휴식을 위해,1,5,70.00000,20.00000,10.00000,0.00000,0.00000,해외 프로스포츠 영상 시청,반려동물 돌보기,국내 프로스포츠 영상 시청,음악-라디오 감상,게임
462676,20240306,M,20대,서울특별시,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,1,6,0.00000,60.00000,30.00000,10.00000,0.00000,춤-무용 직접 활동 및 수강하기,영화관 관람,무용 공연 관람,축제 참가,기타 자기계발-자기관리
463306,20240306,M,20대,대전광역시,무응답,남는 시간을 보내기 위해,스트레스 해소를 위해,4,6,50.00000,20.00000,10.00000,20.00000,0.00000,영화관 관람,없음,없음,없음,없음
463998,20240306,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,1,5,30.00000,25.00000,20.00000,25.00000,0.00000,영화관 관람,종교활동,독서,없음,없음
464412,20240306,M,20대,경기도,500이상700만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해,5,9,60.00000,0.00000,40.00000,0.00000,0.00000,게임,없음,없음,없음,없음
467847,20240306,M,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,2,6,50.00000,20.00000,10.00000,20.00000,0.00000,e스포츠 영상 시청,게임,영상 컨텐츠 시청,격투 스포츠 영상 시청,구기스포츠 직접 하기
469030,20240306,M,20대,광주광역시,700만원 이상,자기만족-즐거움을 위해,남는 시간을 보내기 위해,6,12,30.00000,30.00000,10.00000,30.00000,0.00000,구기스포츠 직접 하기,친구-이성친구 만남,해외 프로스포츠 영상 시청,게임,영상 컨텐츠 시청
469753,20240306,M,20대,서울특별시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,3,5,40.00000,30.00000,30.00000,0.00000,0.00000,영상 컨텐츠 시청,만화책 보기,요리-베이킹,게임,독서
471753,20240306,M,20대,경상북도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,3,6,40.00000,0.00000,40.00000,20.00000,0.00000,게임,만화책 보기,e스포츠 영상 시청,해외 프로스포츠 영상 시청,영상 컨텐츠 시청
