RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53322190,20230524,M,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,5,8,60,20,10,10,0,맛집-카페 탐방,독서,국내 프로스포츠 영상 시청,없음,없음
53322197,20230524,M,30대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,없음,2,16,10,0,0,90,0,가족-친지 만남,SNS -인터넷 커뮤니티 활동,국내 여행,만화책 보기,영화관 관람
53322256,20230524,F,50대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,5,7,70,30,0,0,0,해외여행,반려동물 돌보기,기타 취미-오락-휴식,생활공예-원예,산책-걷기
53322289,20230524,M,30대,서울특별시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,2,5,50,0,10,30,10,친구-이성친구 만남,걷기-속보-조깅 직접 하기,맛집-카페 탐방,헬스-보디빌딩 직접 하기,영화관 관람
53322315,20230524,F,20대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,4,5,75,5,8,12,0,산책-걷기,수다-잡담하기,게임,음악-라디오 감상,영상 컨텐츠 시청
53322417,20230524,F,50대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,스트레스 해소를 위해,3,4,40,0,10,50,0,수다-잡담하기,쇼핑,낮잠자기,없음,없음
53322434,20230524,F,40대,서울특별시,300이상500만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,2,3,5,60,20,15,0,미술 직접 활동 및 수강하기,박물관 관람,미술관-전시관 관람,없음,없음
53322437,20230524,M,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,대인 관계-교제를 위해,4,5,10,30,20,40,0,등산 직접 하기,종교활동,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,해외여행
53322442,20230524,F,50대,서울특별시,700만원 이상,건강 관리를 위해,스트레스 해소를 위해,3,6,35,20,10,30,5,해외여행,e스포츠 영상 시청,미술관-전시관 관람,산책-걷기,게임
53322445,20230524,F,60대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,0,2,80,0,0,20,0,국내 여행,없음,없음,없음,없음
53322446,20230524,M,50대,서울특별시,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,1,1,100,0,0,0,0,온천-사우나-찜질방,국내 프로스포츠 영상 시청,국내 프로스포츠 현장 관람,영상 컨텐츠 시청,낮잠자기
53322574,20230524,M,60대,서울특별시,무응답,건강 관리를 위해,대인 관계-교제를 위해,3,6,35,25,0,40,0,볼링_ 당구-포켓볼 직접 하기,해외 프로스포츠 영상 시청,등산 직접 하기,친구-이성친구 만남,걷기-속보-조깅 직접 하기
53322600,20230524,F,60대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,없음,2,1,20,0,0,50,30,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
