RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
281933,20230830,M,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,5,10,40,20,10,30,0,골프 직접 하기,영상 컨텐츠 시청,온천-사우나-찜질방,게임,음주-유흥
381816,20230830,M,20대,서울특별시,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,2,6,65,30,0,5,0,게임,SNS -인터넷 커뮤니티 활동,만화책 보기,e스포츠 영상 시청,영상 컨텐츠 시청
424076,20230830,M,20대,경기도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,3,2,20,30,10,40,0,SNS -인터넷 커뮤니티 활동,없음,없음,없음,없음
425636,20230830,M,20대,울산광역시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해,2,6,10,0,10,80,0,SNS -인터넷 커뮤니티 활동,게임,영상 컨텐츠 시청,없음,없음
429782,20230830,M,20대,강원도,무응답,건강 관리를 위해,남는 시간을 보내기 위해,10,10,70,30,0,0,0,영상 컨텐츠 시청,없음,없음,없음,없음
432979,20230830,M,20대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,6,8,20,20,20,40,0,보드게임-퍼즐-바둑-장기-체스 등,춤-무용 직접 활동 및 수강하기,인테리어,없음,없음
447881,20230830,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,7,20,10,0,70,0,구기스포츠 직접 하기,게임,골프 직접 하기,없음,없음
451495,20230830,M,20대,경기도,300만원 미만,자기 계발을 위해,남는 시간을 보내기 위해,3,6,40,10,20,30,0,라켓스포츠 직접 하기,어학-기술-자격증 취득,해외 프로스포츠 영상 시청,없음,없음
454425,20230830,M,20대,전라남도,300만원 미만,대인 관계-교제를 위해,스트레스 해소를 위해,5,10,80,10,0,10,0,국내 프로스포츠 영상 시청,게임,없음,없음,없음
456323,20230830,M,20대,경기도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,12,4,92,0,0,8,0,종교활동,없음,없음,없음,없음
460282,20230830,M,20대,경기도,무응답,건강 관리를 위해,스트레스 해소를 위해,6,10,50,0,0,50,0,e스포츠 영상 시청,해외 프로스포츠 영상 시청,친구-이성친구 만남,없음,없음
463627,20230830,M,20대,경기도,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해,9,9,40,0,0,60,0,수다-잡담하기,게임,친구-이성친구 만남,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동
53322292,20230830,F,40대,서울특별시,500이상700만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,4,8,40,0,20,40,0,영화관 관람,종교활동,박물관 관람,영상 컨텐츠 시청,독서
53322446,20230830,M,60대,서울특별시,300만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,2,3,70,10,10,10,0,산책-걷기,걷기-속보-조깅 직접 하기,국내 프로스포츠 영상 시청,영화관 관람,국내 여행
53322976,20230830,M,60대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,2,4,30,10,30,30,0,어학-기술-자격증 취득,종교활동,친구-이성친구 만남,없음,없음
53323114,20230830,M,40대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,1,2,70,10,10,10,0,걷기-속보-조깅 직접 하기,국내 프로스포츠 영상 시청,영상 컨텐츠 시청,갬블,음악-라디오 감상
53323127,20230830,M,40대,서울특별시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,5,5,40,10,0,50,0,친구-이성친구 만남,소풍-피크닉,줄넘기-맨손체조-스트레칭 직접 하기,구기스포츠 직접 하기,음주-유흥
53323337,20230830,F,30대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,3,50,0,0,50,0,인테리어,가족-친지 만남,수다-잡담하기,기타 자기계발-자기관리,SNS -인터넷 커뮤니티 활동
53323388,20230830,F,60대,서울특별시,700만원 이상,자기만족-즐거움을 위해,건강 관리를 위해,1,0,90,0,10,0,0,SNS -인터넷 커뮤니티 활동,없음,없음,없음,없음
53323495,20230830,M,30대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,5,12,20,20,5,55,0,수영 직접 하기,친구-이성친구 만남,산책-걷기,기타 사회교류,낮잠자기
53323693,20230830,F,30대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,2,8,60,0,10,30,0,게임,종교활동,영상 컨텐츠 시청,생활공예-원예,기타 사회교류
53324112,20230830,F,50대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,3,2,40,20,20,20,0,음악-라디오 감상,산책-걷기,요리-베이킹,인테리어,가족-친지 만남
53324455,20230830,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,자기 계발을 위해,4,14,20,20,60,0,0,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,음악-라디오 감상,종교활동,영화관 관람
53324499,20230830,F,20대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,6,12,50,10,0,40,0,친구-이성친구 만남,영상 컨텐츠 시청,맛집-카페 탐방,라켓스포츠 직접 하기,SNS -인터넷 커뮤니티 활동
53324623,20230830,M,50대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해,2,3,30,20,20,30,0,골프 직접 하기,영상 컨텐츠 시청,낮잠자기,없음,없음
53324861,20230830,F,50대,서울특별시,300만원 미만,기타,없음,0,2,80,0,0,20,0,종교활동,독서,없음,없음,없음
53325068,20230830,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,2,2,30,30,20,20,0,국내 프로스포츠 영상 시청,없음,없음,없음,없음
53325151,20230830,F,30대,서울특별시,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,2,5,30,10,10,50,0,인테리어,영화관 관람,맛집-카페 탐방,드라이브,없음
53325339,20230830,M,50대,서울특별시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해,2,2,20,30,0,50,0,골프 직접 하기,골프 영상 시청,SNS -인터넷 커뮤니티 활동,온천-사우나-찜질방,맛집-카페 탐방
53325348,20230830,F,30대,서울특별시,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,1,2,50,20,10,20,0,영상 컨텐츠 시청,라켓스포츠 직접 하기,친구-이성친구 만남,골프 직접 하기,드라이브
53325352,20230830,F,20대,서울특별시,300만원 미만,건강 관리를 위해,남는 시간을 보내기 위해,6,15,60,39,1,0,0,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기,게임,요리-베이킹,쇼핑
53325382,20230830,M,60대,서울특별시,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,5,10,20,50,10,20,0,해외여행,국내 여행,골프 직접 하기,걷기-속보-조깅 직접 하기,온천-사우나-찜질방
53325666,20230830,M,40대,광주광역시,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,4,6,50,0,0,50,0,만화책 보기,낮잠자기,친구-이성친구 만남,맛집-카페 탐방,영상 컨텐츠 시청
53325912,20230830,F,40대,경상북도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,3,10,80,0,0,20,0,영상 컨텐츠 시청,종교활동,독서,없음,없음
53326175,20230830,F,40대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,3,5,50,0,0,50,0,국내 여행,영상 컨텐츠 시청,박물관 관람,없음,없음
53326216,20230830,M,60대,서울특별시,700만원 이상,건강 관리를 위해,없음,4,2,0,40,30,30,0,어학-기술-자격증 취득,온천-사우나-찜질방,맛집-카페 탐방,독서,헬스-보디빌딩 직접 하기
53326233,20230830,M,50대,경기도,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,2,4,20,30,20,30,0,국내 프로스포츠 현장 관람,생활공예-원예,골프 영상 시청,영상 컨텐츠 제작,헬스-보디빌딩 직접 하기
53326244,20230830,M,40대,부산광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,12,30,0,50,20,0,독서,산책-걷기,온천-사우나-찜질방,캠핑-차박,등산 직접 하기
53326289,20230830,F,30대,충청남도,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,4,8,40,10,20,10,20,쇼핑,없음,없음,없음,없음
53326406,20230830,M,30대,경기도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,4,20,10,10,60,0,쇼핑,걷기-속보-조깅 직접 하기,종교활동,없음,없음
53326463,20230830,M,30대,부산광역시,300만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,2,6,50,20,10,20,0,만화책 보기,종교활동,영화관 관람,없음,없음
53326548,20230830,F,60대,인천광역시,무응답,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해,7,15,30,20,40,10,0,독서,생활공예-원예,국내 여행,드라이브,국내 프로스포츠 영상 시청
53326676,20230830,F,30대,서울특별시,500이상700만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,1,5,30,30,0,40,0,국내 여행,없음,없음,없음,없음
53326677,20230830,F,20대,광주광역시,300만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,2,2,50,50,0,0,0,영상 컨텐츠 제작,없음,없음,없음,없음
53326745,20230830,F,40대,대전광역시,500이상700만원 미만,건강 관리를 위해,자기 계발을 위해,2,8,25,30,30,15,0,기타 자기계발-자기관리,없음,없음,없음,없음
