RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
336303,20240320,M,20대,서울특별시,300만원 미만,자기 계발을 위해,스트레스 해소를 위해,2,10,50.00000,30.00000,20.00000,0.00000,0.00000,헬스-보디빌딩 직접 하기,만화책 보기,국내 프로스포츠 현장 관람,국내 프로스포츠 영상 시청,없음
350361,20240320,M,20대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해,2,10,80.00000,0.00000,10.00000,10.00000,0.00000,어학-기술-자격증 취득,영화관 관람,낮잠자기,음악-라디오 감상,SNS -인터넷 커뮤니티 활동
398188,20240320,M,20대,강원도,300이상500만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해,15,16,10.00000,10.00000,10.00000,70.00000,0.00000,영상 컨텐츠 시청,친구-이성친구 만남,구기스포츠 직접 하기,사진 촬영,가족-친지 만남
399682,20240320,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,4,5,20.00000,20.00000,20.00000,40.00000,0.00000,걷기-속보-조깅 직접 하기,없음,없음,없음,없음
400858,20240320,M,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해,2,5,30.00000,30.00000,30.00000,10.00000,0.00000,영화관 관람,해외여행,반려동물 돌보기,사진 직접 활동 및 수강하기,국내 여행
409527,20240320,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,스트레스 해소를 위해,3,4,40.00000,20.00000,10.00000,30.00000,0.00000,라켓스포츠 직접 하기,수집,겨울레저스포츠 직접 하기,없음,없음
410949,20240320,M,20대,제주특별자치도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,8,4,50.00000,30.00000,20.00000,0.00000,0.00000,음악-라디오 감상,게임,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,국내 프로스포츠 영상 시청
411126,20240320,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해,4,8,20.00000,50.00000,20.00000,10.00000,0.00000,게임,구기스포츠 직접 하기,해외 프로스포츠 영상 시청,국내 프로스포츠 영상 시청,e스포츠 영상 시청
411307,20240320,M,20대,경기도,300만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해,10,10,50.00000,10.00000,0.00000,40.00000,0.00000,게임,친구-이성친구 만남,낮잠자기,만화책 보기,SNS -인터넷 커뮤니티 활동
427613,20240320,M,20대,경기도,700만원 이상,남는 시간을 보내기 위해,건강 관리를 위해,5,0,50.00000,50.00000,0.00000,0.00000,0.00000,어학-기술-자격증 취득,없음,없음,없음,없음
429519,20240320,M,20대,전라북도,300이상500만원 미만,남는 시간을 보내기 위해,없음,3,3,20.00000,20.00000,20.00000,40.00000,0.00000,기타 관광-여행,없음,없음,없음,없음
432795,20240320,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,1,5,20.00000,5.00000,5.00000,60.00000,10.00000,국내 여행,없음,없음,없음,없음
433710,20240320,M,20대,서울특별시,무응답,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,6,100.00000,0.00000,0.00000,0.00000,0.00000,해외여행,없음,없음,없음,없음
446599,20240320,M,20대,대구광역시,300만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,6,9,20.00000,30.00000,30.00000,20.00000,0.00000,줄넘기-맨손체조-스트레칭 직접 하기,없음,없음,없음,없음
451594,20240320,M,20대,서울특별시,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,1,2,20.00000,0.00000,0.00000,80.00000,0.00000,게임,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,쇼핑,없음
454408,20240320,M,20대,서울특별시,300만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,5,8,50.00000,10.00000,10.00000,30.00000,0.00000,게임,없음,없음,없음,없음
454988,20240320,M,20대,인천광역시,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,4,30.00000,30.00000,20.00000,20.00000,0.00000,국내 프로스포츠 현장 관람,구기스포츠 직접 하기,독서,없음,없음
456790,20240320,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,대인 관계-교제를 위해,4,14,0.00000,40.00000,20.00000,40.00000,0.00000,쇼핑,수집,영상 컨텐츠 시청,없음,없음
458648,20240320,M,20대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,없음,1,1,20.00000,20.00000,20.00000,40.00000,0.00000,계모임-동창회-사교모임,없음,없음,없음,없음
459439,20240320,M,20대,충청북도,300이상500만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,2,8,70.00000,0.00000,0.00000,30.00000,0.00000,영상 컨텐츠 제작,없음,없음,없음,없음
463157,20240320,M,20대,서울특별시,300만원 미만,건강 관리를 위해,없음,1,1,100.00000,0.00000,0.00000,0.00000,0.00000,테마파크-시설 방문,없음,없음,없음,없음
464154,20240320,M,20대,울산광역시,300이상500만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해,10,10,30.00000,25.00000,20.00000,15.00000,10.00000,볼링_ 당구-포켓볼 직접 하기,없음,없음,없음,없음
464549,20240320,M,20대,서울특별시,300만원 미만,남는 시간을 보내기 위해,없음,3,6,60.00000,0.00000,0.00000,40.00000,0.00000,종교활동,영상 컨텐츠 시청,낮잠자기,기타 취미-오락-휴식,없음
466587,20240320,M,20대,전라남도,500이상700만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,5,7,80.00000,10.00000,0.00000,10.00000,0.00000,게임,영상 컨텐츠 시청,없음,없음,없음
468082,20240320,M,20대,서울특별시,무응답,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,2,4,50.00000,10.00000,10.00000,30.00000,0.00000,자전거-싸이클-산악자전거 직접 타기,음주-유흥,게임,해외 프로스포츠 영상 시청,걷기-속보-조깅 직접 하기
469921,20240320,M,20대,인천광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,3,9,50.00000,20.00000,20.00000,10.00000,0.00000,게임,맛집-카페 탐방,영상 컨텐츠 제작,걷기-속보-조깅 직접 하기,박물관 관람
470161,20240320,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,없음,1,2,90.00000,0.00000,0.00000,10.00000,0.00000,영상 컨텐츠 시청,친구-이성친구 만남,없음,없음,없음
472233,20240320,M,20대,충청남도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,5,5,30.00000,20.00000,0.00000,0.00000,50.00000,구기스포츠 직접 하기,보드게임-퍼즐-바둑-장기-체스 등,음주-유흥,게임,없음
472751,20240320,M,20대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,12,12,80.00000,10.00000,0.00000,0.00000,10.00000,만화책 보기,헬스-보디빌딩 직접 하기,음주-유흥,e스포츠 영상 시청,영상 컨텐츠 시청
