RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
52350,20240417,F,60대,경기도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,4,4,60.00000,20.00000,10.00000,10.00000,0.00000,산책-걷기,영상 컨텐츠 시청,골프 영상 시청,수다-잡담하기,등산 직접 하기
66504,20240417,M,50대,전라남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,2,14,10.00000,10.00000,0.00000,80.00000,0.00000,걷기-속보-조깅 직접 하기,계모임-동창회-사교모임,볼링_ 당구-포켓볼 직접 하기,친구-이성친구 만남,구기스포츠 직접 하기
146337,20240417,M,30대,전라남도,300만원 미만,건강 관리를 위해,스트레스 해소를 위해,5,7,25.00000,25.00000,10.00000,0.00000,40.00000,게임,산책-걷기,e스포츠 영상 시청,해외 프로스포츠 영상 시청,만화책 보기
149538,20240417,M,50대,충청남도,300이상500만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,12,12,85.00000,0.00000,10.00000,5.00000,0.00000,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,국내 프로스포츠 영상 시청,가족-친지 만남,종교활동
238721,20240417,M,20대,경기도,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,4,6,60.00000,0.00000,20.00000,20.00000,0.00000,영상 컨텐츠 시청,게임,친구-이성친구 만남,해외 프로스포츠 영상 시청,e스포츠 영상 시청
254601,20240417,F,60대,경기도,500이상700만원 미만,마음의 안정-휴식을 위해,건강 관리를 위해,2,5,80.00000,0.00000,0.00000,0.00000,20.00000,영화관 관람,맛집-카페 탐방,없음,없음,없음
257684,20240417,M,40대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,1,8,10.00000,10.00000,20.00000,30.00000,30.00000,반려동물 돌보기,맛집-카페 탐방,가족-친지 만남,국내 여행,골프 직접 하기
265782,20240417,M,30대,경기도,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해,1,1,100.00000,0.00000,0.00000,0.00000,0.00000,드라이브,국내 여행,없음,없음,없음
281198,20240417,F,60대,전라남도,300만원 미만,남는 시간을 보내기 위해,마음의 안정-휴식을 위해,3,6,50.00000,0.00000,10.00000,40.00000,0.00000,종교활동,계모임-동창회-사교모임,수다-잡담하기,없음,없음
297769,20240417,M,40대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,2,5,20.00000,50.00000,10.00000,20.00000,0.00000,골프 영상 시청,골프 직접 하기,영화관 관람,국내 여행,해외여행
324321,20240417,M,40대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,없음,1,4,0.00000,0.00000,80.00000,20.00000,0.00000,라켓스포츠 직접 하기,가족-친지 만남,국내 여행,없음,없음
336231,20240417,F,20대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,5,7,80.00000,10.00000,5.00000,5.00000,0.00000,게임,영상 컨텐츠 시청,음악-라디오 감상,SNS -인터넷 커뮤니티 활동,만화책 보기
