RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
63532,20231220,M,30대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,4,60.00000,0.00000,0.00000,40.00000,0.00000,영화관 관람,요리-베이킹,음주-유흥,없음,없음
105914,20231220,M,30대,경기도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,3,5,100.00000,0.00000,0.00000,0.00000,0.00000,낮잠자기,맛집-카페 탐방,음악-라디오 감상,없음,없음
225974,20231220,F,60대,경기도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,2,4,10.00000,60.00000,20.00000,10.00000,0.00000,신문-잡지보기,없음,없음,없음,없음
266030,20231220,M,30대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,6,12,40.00000,15.00000,40.00000,5.00000,0.00000,독서,만화책 보기,음악-라디오 감상,산책-걷기,영상 컨텐츠 시청
278709,20231220,F,60대,경기도,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해,3,5,90.00000,0.00000,10.00000,0.00000,0.00000,해외여행,온천-사우나-찜질방,산책-걷기,맛집-카페 탐방,박물관 관람
315591,20231220,M,20대,대구광역시,300이상500만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,6,8,60.00000,10.00000,10.00000,20.00000,0.00000,영상 컨텐츠 시청,게임,수다-잡담하기,요리-베이킹,친구-이성친구 만남
331486,20231220,M,60대,경기도,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해,3,12,30.00000,50.00000,10.00000,10.00000,0.00000,걷기-속보-조깅 직접 하기,등산 직접 하기,만화책 보기,쇼핑,낮잠자기
343205,20231220,M,60대,경기도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,1,2,25.00000,20.00000,20.00000,35.00000,0.00000,산책-걷기,맛집-카페 탐방,격투 스포츠 영상 시청,없음,없음
367300,20231220,F,60대,경기도,700만원 이상,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,5,6,60.00000,20.00000,15.00000,5.00000,0.00000,영화관 관람,영상 컨텐츠 시청,산책-걷기,쇼핑,없음
369622,20231220,M,20대,경기도,700만원 이상,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,1,10,70.00000,20.00000,0.00000,10.00000,0.00000,SNS -인터넷 커뮤니티 활동,헬스-보디빌딩 직접 하기,쇼핑,어학-기술-자격증 취득,수다-잡담하기
382303,20231220,F,60대,경기도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,3,20.00000,10.00000,10.00000,60.00000,0.00000,헬스-보디빌딩 직접 하기,종교활동,자전거-싸이클-산악자전거 직접 타기,걷기-속보-조깅 직접 하기,사회봉사활동
385239,20231220,F,50대,인천광역시,300이상500만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,10,5,80.00000,0.00000,20.00000,0.00000,0.00000,영상 컨텐츠 시청,반려동물 돌보기,생활공예-원예,헬스-보디빌딩 직접 하기,없음
391264,20231220,M,20대,경기도,700만원 이상,건강 관리를 위해,스트레스 해소를 위해,3,8,50.00000,0.00000,0.00000,50.00000,0.00000,해외여행,없음,없음,없음,없음
409117,20231220,M,20대,서울특별시,무응답,스트레스 해소를 위해,자기만족-즐거움을 위해,4,5,50.00000,20.00000,20.00000,10.00000,0.00000,게임,독서,산책-걷기,없음,없음
412110,20231220,M,20대,충청북도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,6,30.00000,0.00000,70.00000,0.00000,0.00000,독서,게임,SNS -인터넷 커뮤니티 활동,사진 촬영,없음
429519,20231220,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해,3,4,20.00000,20.00000,30.00000,30.00000,0.00000,자전거-싸이클-산악자전거 직접 타기,없음,없음,없음,없음
