RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
195602,20230920,M,20대,대구광역시,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,5,12,30,20,10,40,0,게임,해외 프로스포츠 영상 시청,음주-유흥,국내 프로스포츠 영상 시청,없음
366631,20230920,M,20대,충청북도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,1,6,30,50,20,0,0,산책-걷기,독서,걷기-속보-조깅 직접 하기,맛집-카페 탐방,낮잠자기
428199,20230920,M,20대,충청남도,300이상500만원 미만,스트레스 해소를 위해,없음,1,1,25,25,25,25,0,보드게임-퍼즐-바둑-장기-체스 등,없음,없음,없음,없음
434069,20230920,M,20대,경기도,300만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해,1,8,80,7,6,7,0,만화책 보기,헬스-보디빌딩 직접 하기,어학-기술-자격증 취득,없음,없음
444657,20230920,M,20대,충청남도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,1,3,20,20,10,50,0,캠핑-차박,없음,없음,없음,없음
448315,20230920,M,20대,경상북도,500이상700만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,2,6,40,10,10,40,0,구기스포츠 직접 하기,종교활동,반려동물 돌보기,게임,없음
454865,20230920,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,5,20,50,20,10,0,게임,반려동물 돌보기,없음,없음,없음
459614,20230920,M,20대,전라북도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,자기 계발을 위해,3,6,10,10,20,60,0,가족-친지 만남,음악 직접 활동 및 수강하기,국내 여행,친구-이성친구 만남,종교활동
463926,20230920,M,20대,서울특별시,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,6,12,30,10,30,30,0,친구-이성친구 만남,만화책 보기,기타 취미-오락-휴식,게임,독서
466840,20230920,M,20대,전라북도,무응답,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,2,4,80,0,0,20,0,e스포츠 영상 시청,없음,없음,없음,없음
53322514,20230920,F,60대,서울특별시,700만원 이상,건강 관리를 위해,자기 계발을 위해,3,7,0,40,30,30,0,헬스-보디빌딩 직접 하기,음악-라디오 감상,산책-걷기,박물관 관람,종교활동
53322643,20230920,F,60대,서울특별시,700만원 이상,건강 관리를 위해,자기 계발을 위해,4,8,30,10,20,40,0,인테리어,요리-베이킹,가족-친지 만남,맛집-카페 탐방,등산 직접 하기
53322846,20230920,M,30대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,1,1,0,100,0,0,0,만화책 보기,헬스-보디빌딩 직접 하기,국내 프로스포츠 영상 시청,국내 여행,드라이브
53322930,20230920,M,60대,서울특별시,300만원 미만,자기만족-즐거움을 위해,대인 관계-교제를 위해,2,5,90,0,0,10,0,골프 영상 시청,없음,없음,없음,없음
53323149,20230920,M,20대,경기도,300만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,3,6,30,20,10,40,0,게임,낮잠자기,라켓스포츠 직접 하기,종교활동,친구-이성친구 만남
53323315,20230920,M,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,10,10,45,40,10,5,0,산책-걷기,음악-라디오 감상,요리-베이킹,친구-이성친구 만남,걷기-속보-조깅 직접 하기
53323346,20230920,M,40대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해,1,4,70,0,30,0,0,독서,산책-걷기,신문-잡지보기,걷기-속보-조깅 직접 하기,낮잠자기
53323528,20230920,M,20대,서울특별시,700만원 이상,스트레스 해소를 위해,자기 계발을 위해,2,7,90,0,10,0,0,영상 컨텐츠 시청,없음,없음,없음,없음
53323699,20230920,F,40대,서울특별시,700만원 이상,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,3,11,70,10,10,10,0,걷기-속보-조깅 직접 하기,영상 컨텐츠 시청,반려동물 돌보기,만화책 보기,낮잠자기
53323717,20230920,M,60대,서울특별시,300이상500만원 미만,건강 관리를 위해,없음,2,3,20,40,20,20,0,등산 직접 하기,수다-잡담하기,걷기-속보-조깅 직접 하기,종교활동,산책-걷기
53323767,20230920,F,60대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,3,5,30,10,10,50,0,요가-필라테스 직접 하기,드라이브,맛집-카페 탐방,쇼핑,국내 여행
53323874,20230920,F,50대,서울특별시,300이상500만원 미만,남는 시간을 보내기 위해,없음,5,10,30,0,40,0,30,산책-걷기,만화책 보기,독서,게임,수다-잡담하기
53324220,20230920,M,50대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,1,5,70,10,10,10,0,영상 컨텐츠 시청,쇼핑,영화관 관람,국내 여행,기타 스포츠 영상-현장 관람
53324432,20230920,M,20대,서울특별시,무응답,스트레스 해소를 위해,자기 계발을 위해,3,5,70,0,10,20,0,국내 여행,없음,없음,없음,없음
53324449,20230920,F,30대,서울특별시,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해,3,6,40,10,20,30,0,수다-잡담하기,SNS -인터넷 커뮤니티 활동,걷기-속보-조깅 직접 하기,미용,친구-이성친구 만남
53324536,20230920,M,20대,서울특별시,무응답,자기 계발을 위해,스트레스 해소를 위해,12,12,80,0,20,0,0,게임,없음,없음,없음,없음
53324602,20230920,M,60대,서울특별시,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,15,6,50,15,15,20,0,영상 컨텐츠 시청,해외 프로스포츠 영상 시청,종교활동,산책-걷기,친구-이성친구 만남
53324737,20230920,M,30대,서울특별시,700만원 이상,건강 관리를 위해,대인 관계-교제를 위해,3,6,25,25,15,35,0,자전거-싸이클-산악자전거 직접 타기,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,게임,친구-이성친구 만남
53324893,20230920,F,30대,서울특별시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,10,12,30,10,10,50,0,산책-걷기,SNS -인터넷 커뮤니티 활동,만화책 보기,가족-친지 만남,친구-이성친구 만남
53324910,20230920,M,30대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해,4,14,100,0,0,0,0,만화책 보기,미술관-전시관 관람,해외여행,없음,없음
53324975,20230920,M,20대,서울특별시,무응답,남는 시간을 보내기 위해,마음의 안정-휴식을 위해,5,8,100,0,0,0,0,영상 컨텐츠 시청,해외 프로스포츠 영상 시청,e스포츠 영상 시청,독서,SNS -인터넷 커뮤니티 활동
