RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
3527,20240529,F,40대,전라남도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,1,1,100.00000,0.00000,0.00000,0.00000,0.00000,기타 취미-오락-휴식,영상 컨텐츠 시청,쇼핑,산책-걷기,박물관 관람
191359,20240529,M,20대,서울특별시,300만원 미만,남는 시간을 보내기 위해,자기 계발을 위해,3,6,30.00000,30.00000,20.00000,20.00000,0.00000,쇼핑,음악 직접 활동 및 수강하기,사진 촬영,영상 컨텐츠 시청,친구-이성친구 만남
222335,20240529,M,20대,강원도,300만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,3,12,40.00000,1.00000,58.00000,1.00000,0.00000,독서,산책-걷기,반려동물 돌보기,게임,만화책 보기
381752,20240529,M,20대,경기도,무응답,자기만족-즐거움을 위해,남는 시간을 보내기 위해,5,10,70.00000,0.00000,0.00000,30.00000,0.00000,게임,만화책 보기,영상 컨텐츠 시청,없음,없음
421263,20240529,M,20대,서울특별시,500이상700만원 미만,자기 계발을 위해,대인 관계-교제를 위해,2,4,15.00000,20.00000,25.00000,40.00000,0.00000,무도-격투기 직접 하기,산책-걷기,없음,없음,없음
422456,20240529,M,20대,경기도,700만원 이상,남는 시간을 보내기 위해,자기만족-즐거움을 위해,3,8,60.00000,10.00000,10.00000,20.00000,0.00000,국내 프로스포츠 현장 관람,반려동물 돌보기,없음,없음,없음
424725,20240529,M,20대,경기도,300만원 미만,스트레스 해소를 위해,자기만족-즐거움을 위해,2,5,50.00000,30.00000,10.00000,10.00000,0.00000,줄넘기-맨손체조-스트레칭 직접 하기,기타 관광-여행,없음,없음,없음
426592,20240529,M,20대,서울특별시,300이상500만원 미만,자기 계발을 위해,마음의 안정-휴식을 위해,3,3,0.00000,0.00000,100.00000,0.00000,0.00000,어학-기술-자격증 취득,헬스-보디빌딩 직접 하기,없음,없음,없음
449630,20240529,M,20대,광주광역시,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,3,9,45.00000,20.00000,20.00000,15.00000,0.00000,영상 컨텐츠 시청,게임,음악-라디오 감상,만화책 보기,친구-이성친구 만남
452914,20240529,M,20대,부산광역시,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,6,50.00000,20.00000,20.00000,10.00000,0.00000,낮잠자기,음악-라디오 감상,SNS -인터넷 커뮤니티 활동,산책-걷기,요리-베이킹
