RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
4449,20240124,F,50대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,5,3,60.00000,0.00000,30.00000,10.00000,0.00000,반려동물 돌보기,산책-걷기,없음,없음,없음
140744,20240124,F,50대,경기도,300만원 미만,자기만족-즐거움을 위해,없음,0,8,10.00000,80.00000,0.00000,10.00000,0.00000,기타 취미-오락-휴식,사회봉사활동,없음,없음,없음
190077,20240124,M,60대,전라남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,4,6,60.00000,10.00000,10.00000,20.00000,0.00000,국내 여행,해외 프로스포츠 영상 시청,국내 프로스포츠 영상 시청,음악 공연 관람,골프 영상 시청
194194,20240124,F,60대,전라남도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,4,4,40.00000,5.00000,30.00000,20.00000,5.00000,게임,요리-베이킹,온천-사우나-찜질방,드라이브,산책-걷기
196290,20240124,M,20대,인천광역시,300이상500만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,5,10,50.00000,0.00000,20.00000,30.00000,0.00000,영상 컨텐츠 시청,어학-기술-자격증 취득,게임,쇼핑,친구-이성친구 만남
290920,20240124,M,20대,강원도,300만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,2,2,0.00000,60.00000,10.00000,30.00000,0.00000,수집,없음,없음,없음,없음
299795,20240124,M,50대,경기도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,4,10,30.00000,20.00000,20.00000,30.00000,0.00000,국내 여행,쇼핑,걷기-속보-조깅 직접 하기,영화관 관람,맛집-카페 탐방
332642,20240124,F,60대,전라남도,300이상500만원 미만,대인 관계-교제를 위해,마음의 안정-휴식을 위해,3,5,30.00000,20.00000,20.00000,30.00000,0.00000,음악-라디오 감상,맛집-카페 탐방,쇼핑,음악 직접 활동 및 수강하기,사회봉사활동
338185,20240124,M,20대,경상북도,300만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,8,8,50.00000,40.00000,0.00000,10.00000,0.00000,음악-라디오 감상,영상 컨텐츠 시청,게임,수다-잡담하기,가족-친지 만남
360518,20240124,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,5,70.00000,20.00000,10.00000,0.00000,0.00000,문학 행사 관람,영화관 관람,없음,없음,없음
366631,20240124,M,20대,충청북도,700만원 이상,건강 관리를 위해,스트레스 해소를 위해,2,4,50.00000,20.00000,30.00000,0.00000,0.00000,산책-걷기,생활공예-원예,독서,낮잠자기,맛집-카페 탐방
367251,20240124,M,20대,인천광역시,300이상500만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,1,4,63.00000,2.00000,5.00000,30.00000,0.00000,드라이브,만화책 보기,사진 촬영,맛집-카페 탐방,수집
411040,20240124,M,20대,경기도,300이상500만원 미만,남는 시간을 보내기 위해,자기만족-즐거움을 위해,8,12,70.00000,30.00000,0.00000,0.00000,0.00000,영상 컨텐츠 시청,e스포츠 영상 시청,헬스-보디빌딩 직접 하기,낮잠자기,게임
420941,20240124,M,20대,충청북도,300만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,5,10,55.00000,40.00000,0.00000,5.00000,0.00000,게임,영상 컨텐츠 시청,산책-걷기,없음,없음
421494,20240124,M,20대,인천광역시,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,6,80.00000,0.00000,0.00000,20.00000,0.00000,영상 컨텐츠 시청,해외 프로스포츠 영상 시청,영화관 관람,해외여행,없음
421584,20240124,F,30대,경기도,500이상700만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,2,8,60.00000,10.00000,10.00000,20.00000,0.00000,게임,쇼핑,맛집-카페 탐방,친구-이성친구 만남,음악-라디오 감상
425081,20240124,M,20대,경기도,300만원 미만,기타,없음,16,16,80.00000,20.00000,0.00000,0.00000,0.00000,국내 프로스포츠 현장 관람,국내 프로스포츠 영상 시청,없음,없음,없음
425939,20240124,M,20대,전라북도,300이상500만원 미만,마음의 안정-휴식을 위해,스트레스 해소를 위해,12,12,100.00000,0.00000,0.00000,0.00000,0.00000,독서,없음,없음,없음,없음
431072,20240124,M,20대,경기도,700만원 이상,스트레스 해소를 위해,건강 관리를 위해,2,5,45.00000,25.00000,10.00000,20.00000,0.00000,영화관 관람,없음,없음,없음,없음
431336,20240124,M,20대,서울특별시,무응답,자기만족-즐거움을 위해,스트레스 해소를 위해,3,8,50.00000,20.00000,10.00000,20.00000,0.00000,드라이브,헬스-보디빌딩 직접 하기,영상 컨텐츠 시청,없음,없음
434662,20240124,F,50대,경기도,700만원 이상,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,10,30.00000,20.00000,10.00000,40.00000,0.00000,산책-걷기,미술관-전시관 관람,인테리어,쇼핑,영상 컨텐츠 시청
434948,20240124,M,20대,전라북도,300만원 미만,자기 계발을 위해,대인 관계-교제를 위해,4,5,20.00000,30.00000,20.00000,30.00000,0.00000,국내 프로스포츠 영상 시청,국내 프로스포츠 현장 관람,없음,없음,없음
435555,20240124,M,20대,울산광역시,300만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해,3,2,10.00000,50.00000,5.00000,5.00000,30.00000,기타 스포츠-운동 직접하기,없음,없음,없음,없음
443855,20240124,M,20대,대구광역시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,15,15,70.00000,0.00000,10.00000,20.00000,0.00000,국내 여행,가족-친지 만남,친구-이성친구 만남,없음,없음
445375,20240124,F,60대,경기도,500이상700만원 미만,건강 관리를 위해,스트레스 해소를 위해,3,3,50.00000,0.00000,30.00000,20.00000,0.00000,산책-걷기,쇼핑,음악-라디오 감상,수다-잡담하기,걷기-속보-조깅 직접 하기
445650,20240124,F,30대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,2,4,25.00000,10.00000,40.00000,25.00000,0.00000,SNS -인터넷 커뮤니티 활동,독서,산책-걷기,사진 촬영,영상 컨텐츠 시청
451634,20240124,M,20대,전라남도,300만원 미만,자기만족-즐거움을 위해,자기 계발을 위해,8,8,50.00000,30.00000,10.00000,10.00000,0.00000,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,격투 스포츠 영상 시청,없음,없음
452730,20240124,M,20대,대구광역시,500이상700만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,8,30.00000,0.00000,0.00000,70.00000,0.00000,가족-친지 만남,친구-이성친구 만남,게임,영상 컨텐츠 시청,음악-라디오 감상
458382,20240124,M,20대,충청남도,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,5,12,75.00000,25.00000,0.00000,0.00000,0.00000,낮잠자기,없음,없음,없음,없음
460273,20240124,M,20대,경기도,700만원 이상,자기만족-즐거움을 위해,스트레스 해소를 위해,3,6,70.00000,10.00000,0.00000,20.00000,0.00000,e스포츠 현장 관람,없음,없음,없음,없음
462468,20240124,M,20대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,없음,2,5,70.00000,10.00000,20.00000,0.00000,0.00000,요리-베이킹,걷기-속보-조깅 직접 하기,없음,없음,없음
463687,20240124,M,20대,서울특별시,300만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,7,10,50.00000,20.00000,0.00000,30.00000,0.00000,볼링_ 당구-포켓볼 직접 하기,없음,없음,없음,없음
463855,20240124,M,20대,대구광역시,300이상500만원 미만,마음의 안정-휴식을 위해,자기 계발을 위해,6,10,40.00000,40.00000,20.00000,0.00000,0.00000,라켓스포츠 직접 하기,구기스포츠 직접 하기,헬스-보디빌딩 직접 하기,만화책 보기,음악-라디오 감상
464152,20240124,M,20대,부산광역시,500이상700만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,6,10,30.00000,20.00000,10.00000,40.00000,0.00000,영화관 관람,음악-라디오 감상,영상 컨텐츠 시청,게임,없음
464235,20240124,M,20대,경기도,500이상700만원 미만,건강 관리를 위해,스트레스 해소를 위해,1,1,90.00000,10.00000,0.00000,0.00000,0.00000,해외여행,없음,없음,없음,없음
467471,20240124,M,20대,부산광역시,300이상500만원 미만,스트레스 해소를 위해,자기 계발을 위해,4,6,50.00000,10.00000,30.00000,10.00000,0.00000,게임,걷기-속보-조깅 직접 하기,독서,없음,없음
467912,20240124,M,20대,충청남도,500이상700만원 미만,자기 계발을 위해,자기만족-즐거움을 위해,2,4,40.00000,0.00000,50.00000,10.00000,0.00000,어학-기술-자격증 취득,요리-베이킹,독서,게임,산책-걷기
472856,20240124,M,20대,대구광역시,500이상700만원 미만,스트레스 해소를 위해,남는 시간을 보내기 위해,3,8,70.00000,0.00000,0.00000,30.00000,0.00000,영상 컨텐츠 시청,게임,종교활동,없음,없음
53322184,20240124,M,40대,서울특별시,700만원 이상,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,3,8,40.00000,50.00000,0.00000,10.00000,0.00000,국내 여행,캠핑-차박,맛집-카페 탐방,요리-베이킹,온천-사우나-찜질방
