RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
197003,20231108,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,8,15,5.00000,80.00000,5.00000,10.00000,0.00000,만화책 보기,없음,없음,없음,없음
337589,20231108,M,20대,서울특별시,500이상700만원 미만,남는 시간을 보내기 위해,스트레스 해소를 위해,4,10,60.00000,20.00000,20.00000,0.00000,0.00000,낮잠자기,영화관 관람,산책-걷기,쇼핑,축제 참가
349700,20231108,M,20대,전라남도,700만원 이상,자기 계발을 위해,스트레스 해소를 위해,2,0,0.00000,0.00000,80.00000,20.00000,0.00000,영상 컨텐츠 시청,문학 행사 관람,영상 컨텐츠 제작,없음,없음
366181,20231108,M,20대,서울특별시,500이상700만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,6,7,45.00000,5.00000,25.00000,25.00000,0.00000,게임,친구-이성친구 만남,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기
368740,20231108,M,20대,서울특별시,300이상500만원 미만,자기만족-즐거움을 위해,가족-지인 등과 시간을 보내기 위해,6,15,10.00000,20.00000,20.00000,50.00000,0.00000,사진 촬영,만화책 보기,영상 컨텐츠 제작,음악-라디오 감상,친구-이성친구 만남
369464,20231108,M,20대,충청남도,300만원 미만,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,2,6,50.00000,30.00000,10.00000,10.00000,0.00000,영상 컨텐츠 시청,음악-라디오 감상,만화책 보기,수다-잡담하기,독서
369661,20231108,M,20대,경기도,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해,3,8,20.00000,40.00000,30.00000,10.00000,0.00000,영상 컨텐츠 시청,e스포츠 영상 시청,게임,없음,없음
381818,20231108,M,20대,전라북도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,6,4,20.00000,30.00000,10.00000,40.00000,0.00000,음악 공연 관람,없음,없음,없음,없음
422095,20231108,M,20대,서울특별시,300이상500만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,2,4,40.00000,0.00000,50.00000,10.00000,0.00000,SNS -인터넷 커뮤니티 활동,수다-잡담하기,친구-이성친구 만남,종교활동,없음
422345,20231108,M,20대,서울특별시,700만원 이상,스트레스 해소를 위해,자기만족-즐거움을 위해,4,18,40.00000,10.00000,20.00000,30.00000,0.00000,게임,만화책 보기,친구-이성친구 만남,영상 컨텐츠 시청,헬스-보디빌딩 직접 하기
